Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
path,github.com/coreruleset/ftw,https://sourcegraph.com/github.com/coreruleset/ftw,ftw/util/public_suffix_list.dat,https://sourcegraph.com/github.com/coreruleset/ftw/-/blob/ftw/util/public_suffix_list.dat,"[ftw/util/public_suffix_list.dat, [[9, 31]]]",
path,github.com/Furniel/Apk-Changer,https://sourcegraph.com/github.com/Furniel/Apk-Changer,other/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/Furniel/Apk-Changer/-/blob/other/jre/lib/security/public_suffix_list.dat,"[other/jre/lib/security/public_suffix_list.dat, [[23, 45]]]",
path,github.com/Furniel/Apk-Changer,https://sourcegraph.com/github.com/Furniel/Apk-Changer,other/x64/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/Furniel/Apk-Changer/-/blob/other/x64/jre/lib/security/public_suffix_list.dat,"[other/x64/jre/lib/security/public_suffix_list.dat, [[27, 49]]]",
path,github.com/FOSStriangulator/FOSStriangulator,https://sourcegraph.com/github.com/FOSStriangulator/FOSStriangulator,release-generator/msix/x64/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/FOSStriangulator/FOSStriangulator/-/blob/release-generator/msix/x64/jre/lib/security/public_suffix_list.dat,"[release-generator/msix/x64/jre/lib/security/public_suffix_list.dat, [[44, 66]]]",
path,github.com/FOSStriangulator/FOSStriangulator,https://sourcegraph.com/github.com/FOSStriangulator/FOSStriangulator,release-generator/msix/x86/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/FOSStriangulator/FOSStriangulator/-/blob/release-generator/msix/x86/jre/lib/security/public_suffix_list.dat,"[release-generator/msix/x86/jre/lib/security/public_suffix_list.dat, [[44, 66]]]",
path,github.com/melbadry9/WhoEnum,https://sourcegraph.com/github.com/melbadry9/WhoEnum,whoisenum/whois/data/public_suffix_list.dat,https://sourcegraph.com/github.com/melbadry9/WhoEnum/-/blob/whoisenum/whois/data/public_suffix_list.dat,"[whoisenum/whois/data/public_suffix_list.dat, [[21, 43]]]",
path,github.com/LeFroid/Viper-Browser,https://sourcegraph.com/github.com/LeFroid/Viper-Browser,src/app/assets/public_suffix_list.dat,https://sourcegraph.com/github.com/LeFroid/Viper-Browser/-/blob/src/app/assets/public_suffix_list.dat,"[src/app/assets/public_suffix_list.dat, [[15, 37]]]",
path,github.com/datablade-io/daisy,https://sourcegraph.com/github.com/datablade-io/daisy,tests/config/top_level_domains/public_suffix_list.dat,https://sourcegraph.com/github.com/datablade-io/daisy/-/blob/tests/config/top_level_domains/public_suffix_list.dat,"[tests/config/top_level_domains/public_suffix_list.dat, [[31, 53]]]",
path,github.com/ice-doom/EyeJo,https://sourcegraph.com/github.com/ice-doom/EyeJo,eyejo/plugin/OneForAll/data/public_suffix_list.dat,https://sourcegraph.com/github.com/ice-doom/EyeJo/-/blob/eyejo/plugin/OneForAll/data/public_suffix_list.dat,"[eyejo/plugin/OneForAll/data/public_suffix_list.dat, [[28, 50]]]",
path,github.com/sum1re/caption_ocr_tool,https://sourcegraph.com/github.com/sum1re/caption_ocr_tool,cocr_setup_win/runtime/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/sum1re/caption_ocr_tool/-/blob/cocr_setup_win/runtime/lib/security/public_suffix_list.dat,"[cocr_setup_win/runtime/lib/security/public_suffix_list.dat, [[36, 58]]]",
path,github.com/PowerScript/KatanaFramework,https://sourcegraph.com/github.com/PowerScript/KatanaFramework,lib/whois/data/public_suffix_list.dat,https://sourcegraph.com/github.com/PowerScript/KatanaFramework/-/blob/lib/whois/data/public_suffix_list.dat,"[lib/whois/data/public_suffix_list.dat, [[15, 37]]]",
path,github.com/makker-nl/ou25th-java11-labs,https://sourcegraph.com/github.com/makker-nl/ou25th-java11-labs,labs/practice15B-solution/modules/ProductManagement/dist/jlink/ProductManagement/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/makker-nl/ou25th-java11-labs/-/blob/labs/practice15B-solution/modules/ProductManagement/dist/jlink/ProductManagement/lib/security/public_suffix_list.dat,"[labs/practice15B-solution/modules/ProductManagement/dist/jlink/ProductManagement/lib/security/public_suffix_list.dat, [[94, 116]]]",
path,github.com/possib1e/OneDragon,https://sourcegraph.com/github.com/possib1e/OneDragon,OneForAll/data/public_suffix_list.dat,https://sourcegraph.com/github.com/possib1e/OneDragon/-/blob/OneForAll/data/public_suffix_list.dat,"[OneForAll/data/public_suffix_list.dat, [[15, 37]]]",
path,github.com/yasserg/crawler4j,https://sourcegraph.com/github.com/yasserg/crawler4j,crawler4j/src/test/resources/public_suffix_list.dat,https://sourcegraph.com/github.com/yasserg/crawler4j/-/blob/crawler4j/src/test/resources/public_suffix_list.dat,"[crawler4j/src/test/resources/public_suffix_list.dat, [[29, 51]]]",
path,github.com/du5/gfwlist,https://sourcegraph.com/github.com/du5/gfwlist,Custom/public_suffix_list.dat,https://sourcegraph.com/github.com/du5/gfwlist/-/blob/Custom/public_suffix_list.dat,"[Custom/public_suffix_list.dat, [[7, 29]]]",
path,github.com/CTF-MissFeng/Watchdog,https://sourcegraph.com/github.com/CTF-MissFeng/Watchdog,client/subdomain/oneforall/data/public_suffix_list.dat,https://sourcegraph.com/github.com/CTF-MissFeng/Watchdog/-/blob/client/subdomain/oneforall/data/public_suffix_list.dat,"[client/subdomain/oneforall/data/public_suffix_list.dat, [[32, 54]]]",
path,github.com/Echocipher/AUTO-EARN,https://sourcegraph.com/github.com/Echocipher/AUTO-EARN,tools/OneForAll/data/public_suffix_list.dat,https://sourcegraph.com/github.com/Echocipher/AUTO-EARN/-/blob/tools/OneForAll/data/public_suffix_list.dat,"[tools/OneForAll/data/public_suffix_list.dat, [[21, 43]]]",
path,github.com/CTF-MissFeng/bayonet,https://sourcegraph.com/github.com/CTF-MissFeng/bayonet,tools/oneforall/data/public_suffix_list.dat,https://sourcegraph.com/github.com/CTF-MissFeng/bayonet/-/blob/tools/oneforall/data/public_suffix_list.dat,"[tools/oneforall/data/public_suffix_list.dat, [[21, 43]]]",
path,github.com/0-error/Aoftest,https://sourcegraph.com/github.com/0-error/Aoftest,oneforall/data/public_suffix_list.dat,https://sourcegraph.com/github.com/0-error/Aoftest/-/blob/oneforall/data/public_suffix_list.dat,"[oneforall/data/public_suffix_list.dat, [[15, 37]]]",
path,github.com/aboutcode-org/python-publicsuffix2,https://sourcegraph.com/github.com/aboutcode-org/python-publicsuffix2,src/publicsuffix2/public_suffix_list.dat,https://sourcegraph.com/github.com/aboutcode-org/python-publicsuffix2/-/blob/src/publicsuffix2/public_suffix_list.dat,"[src/publicsuffix2/public_suffix_list.dat, [[18, 40]]]",
path,github.com/seomoz/publicsuffix-elixir,https://sourcegraph.com/github.com/seomoz/publicsuffix-elixir,data/public_suffix_list.dat,https://sourcegraph.com/github.com/seomoz/publicsuffix-elixir/-/blob/data/public_suffix_list.dat,"[data/public_suffix_list.dat, [[5, 27]]]",
path,github.com/coolsnowwolf/gargoyle,https://sourcegraph.com/github.com/coolsnowwolf/gargoyle,package/net/ddns-scripts/files/public_suffix_list.dat,https://sourcegraph.com/github.com/coolsnowwolf/gargoyle/-/blob/package/net/ddns-scripts/files/public_suffix_list.dat,"[package/net/ddns-scripts/files/public_suffix_list.dat, [[31, 53]]]",
path,github.com/Twi1ight/TSpider,https://sourcegraph.com/github.com/Twi1ight/TSpider,core/utils/public_suffix_list.dat,https://sourcegraph.com/github.com/Twi1ight/TSpider/-/blob/core/utils/public_suffix_list.dat,"[core/utils/public_suffix_list.dat, [[11, 33]]]",
path,github.com/aws/aws-cdk,https://sourcegraph.com/github.com/aws/aws-cdk,packages/aws-cdk-lib/aws-certificatemanager/suffixes/public_suffix_list.dat,https://sourcegraph.com/github.com/aws/aws-cdk/-/blob/packages/aws-cdk-lib/aws-certificatemanager/suffixes/public_suffix_list.dat,"[packages/aws-cdk-lib/aws-certificatemanager/suffixes/public_suffix_list.dat, [[53, 75]]]",
path,github.com/webprofusion/certify,https://sourcegraph.com/github.com/webprofusion/certify,src/Certify.Shared/Assets/public_suffix_list.dat,https://sourcegraph.com/github.com/webprofusion/certify/-/blob/src/Certify.Shared/Assets/public_suffix_list.dat,"[src/Certify.Shared/Assets/public_suffix_list.dat, [[26, 48]]]",
path,github.com/ByConity/ByConity,https://sourcegraph.com/github.com/ByConity/ByConity,tests/config/top_level_domains/public_suffix_list.dat,https://sourcegraph.com/github.com/ByConity/ByConity/-/blob/tests/config/top_level_domains/public_suffix_list.dat,"[tests/config/top_level_domains/public_suffix_list.dat, [[31, 53]]]",
path,github.com/ntop/nDPI,https://sourcegraph.com/github.com/ntop/nDPI,lists/public_suffix_list.dat,https://sourcegraph.com/github.com/ntop/nDPI/-/blob/lists/public_suffix_list.dat,"[lists/public_suffix_list.dat, [[6, 28]]]",
path,github.com/ClickHouse/ClickHouse,https://sourcegraph.com/github.com/ClickHouse/ClickHouse,tests/config/top_level_domains/public_suffix_list.dat,https://sourcegraph.com/github.com/ClickHouse/ClickHouse/-/blob/tests/config/top_level_domains/public_suffix_list.dat,"[tests/config/top_level_domains/public_suffix_list.dat, [[31, 53]]]",
path,github.com/vectordotdev/vector,https://sourcegraph.com/github.com/vectordotdev/vector,lib/vector-vrl/tests/resources/public_suffix_list.dat,https://sourcegraph.com/github.com/vectordotdev/vector/-/blob/lib/vector-vrl/tests/resources/public_suffix_list.dat,"[lib/vector-vrl/tests/resources/public_suffix_list.dat, [[31, 53]]]",
path,github.com/microsoft/azurelinux,https://sourcegraph.com/github.com/microsoft/azurelinux,SPECS-EXTENDED/publicsuffix-list/public_suffix_list.dat,https://sourcegraph.com/github.com/microsoft/azurelinux/-/blob/SPECS-EXTENDED/publicsuffix-list/public_suffix_list.dat,"[SPECS-EXTENDED/publicsuffix-list/public_suffix_list.dat, [[33, 55]]]",
path,github.com/M66B/FairEmail,https://sourcegraph.com/github.com/M66B/FairEmail,app/src/main/assets/public_suffix_list.dat,https://sourcegraph.com/github.com/M66B/FairEmail/-/blob/app/src/main/assets/public_suffix_list.dat,"[app/src/main/assets/public_suffix_list.dat, [[20, 42]]]",
path,github.com/StractOrg/stract,https://sourcegraph.com/github.com/StractOrg/stract,crates/core/public_suffix_list.dat,https://sourcegraph.com/github.com/StractOrg/stract/-/blob/crates/core/public_suffix_list.dat,"[crates/core/public_suffix_list.dat, [[12, 34]]]",
path,github.com/dfinity/ic,https://sourcegraph.com/github.com/dfinity/ic,rs/boundary_node/certificate_issuance/certificate_orchestrator/public_suffix_list.dat,https://sourcegraph.com/github.com/dfinity/ic/-/blob/rs/boundary_node/certificate_issuance/certificate_orchestrator/public_suffix_list.dat,"[rs/boundary_node/certificate_issuance/certificate_orchestrator/public_suffix_list.dat, [[63, 85]]]",
path,github.com/publicsuffix/list,https://sourcegraph.com/github.com/publicsuffix/list,public_suffix_list.dat,https://sourcegraph.com/github.com/publicsuffix/list/-/blob/public_suffix_list.dat,"[public_suffix_list.dat, [[0, 22]]]",
path,github.com/bitwarden/android,https://sourcegraph.com/github.com/bitwarden/android,scripts/public_suffix_list.dat,https://sourcegraph.com/github.com/bitwarden/android/-/blob/scripts/public_suffix_list.dat,"[scripts/public_suffix_list.dat, [[8, 30]]]",
path,github.com/bitwarden/server,https://sourcegraph.com/github.com/bitwarden/server,src/Icons/Resources/public_suffix_list.dat,https://sourcegraph.com/github.com/bitwarden/server/-/blob/src/Icons/Resources/public_suffix_list.dat,"[src/Icons/Resources/public_suffix_list.dat, [[20, 42]]]",
path,github.com/square/okhttp,https://sourcegraph.com/github.com/square/okhttp,okhttp/src/test/resources/okhttp3/internal/publicsuffix/public_suffix_list.dat,https://sourcegraph.com/github.com/square/okhttp/-/blob/okhttp/src/test/resources/okhttp3/internal/publicsuffix/public_suffix_list.dat,"[okhttp/src/test/resources/okhttp3/internal/publicsuffix/public_suffix_list.dat, [[56, 78]]]",
path,github.com/openjdk/jdk,https://sourcegraph.com/github.com/openjdk/jdk,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/jdk/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/QROkes/webinoly,https://sourcegraph.com/github.com/QROkes/webinoly,lib/public_suffix_list.dat,https://sourcegraph.com/github.com/QROkes/webinoly/-/blob/lib/public_suffix_list.dat,"[lib/public_suffix_list.dat, [[4, 26]]]",
path,github.com/nv-morpheus/Morpheus,https://sourcegraph.com/github.com/nv-morpheus/Morpheus,models/data/public_suffix_list.dat,https://sourcegraph.com/github.com/nv-morpheus/Morpheus/-/blob/models/data/public_suffix_list.dat,"[models/data/public_suffix_list.dat, [[12, 34]]]",
path,github.com/poweradmin/poweradmin,https://sourcegraph.com/github.com/poweradmin/poweradmin,data/public_suffix_list.dat,https://sourcegraph.com/github.com/poweradmin/poweradmin/-/blob/data/public_suffix_list.dat,"[data/public_suffix_list.dat, [[5, 27]]]",
path,github.com/yodaos-project/yodaos,https://sourcegraph.com/github.com/yodaos-project/yodaos,openwrt/feeds/packages/net/ddns-scripts/files/public_suffix_list.dat,https://sourcegraph.com/github.com/yodaos-project/yodaos/-/blob/openwrt/feeds/packages/net/ddns-scripts/files/public_suffix_list.dat,"[openwrt/feeds/packages/net/ddns-scripts/files/public_suffix_list.dat, [[46, 68]]]",
path,github.com/elliotwutingfeng/go-fasttld,https://sourcegraph.com/github.com/elliotwutingfeng/go-fasttld,test/mini_public_suffix_list.dat,https://sourcegraph.com/github.com/elliotwutingfeng/go-fasttld/-/blob/test/mini_public_suffix_list.dat,"[test/mini_public_suffix_list.dat, [[10, 32]]]",
path,github.com/cisco/mercury,https://sourcegraph.com/github.com/cisco/mercury,resources/public_suffix_list.dat.gz,https://sourcegraph.com/github.com/cisco/mercury/-/blob/resources/public_suffix_list.dat.gz,"[resources/public_suffix_list.dat.gz, [[10, 32]]]",
path,github.com/mozilla/gecko-dev,https://sourcegraph.com/github.com/mozilla/gecko-dev,netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,https://sourcegraph.com/github.com/mozilla/gecko-dev/-/blob/netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,"[netwerk/dns/tests/unit/data/fake_public_suffix_list.dat, [[33, 55]]]",
path,github.com/BrowserWorks/Waterfox,https://sourcegraph.com/github.com/BrowserWorks/Waterfox,netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,https://sourcegraph.com/github.com/BrowserWorks/Waterfox/-/blob/netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,"[netwerk/dns/tests/unit/data/fake_public_suffix_list.dat, [[33, 55]]]",
path,github.com/Floorp-Projects/Floorp,https://sourcegraph.com/github.com/Floorp-Projects/Floorp,netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,https://sourcegraph.com/github.com/Floorp-Projects/Floorp/-/blob/netwerk/dns/tests/unit/data/fake_public_suffix_list.dat,"[netwerk/dns/tests/unit/data/fake_public_suffix_list.dat, [[33, 55]]]",
path,github.com/goccy/go-zetasql,https://sourcegraph.com/github.com/goccy/go-zetasql,internal/ccall/zetasql/base/net/public_suffix_list_data.h,https://sourcegraph.com/github.com/goccy/go-zetasql/-/blob/internal/ccall/zetasql/base/net/public_suffix_list_data.h,"[internal/ccall/zetasql/base/net/public_suffix_list_data.h, [[32, 54]]]",
path,github.com/program-spiritual/KongFuOfArchitect,https://sourcegraph.com/github.com/program-spiritual/KongFuOfArchitect,part3/java/oop-module/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/program-spiritual/KongFuOfArchitect/-/blob/part3/java/oop-module/jre/lib/security/public_suffix_list.dat,"[part3/java/oop-module/jre/lib/security/public_suffix_list.dat, [[39, 61]]]",
path,github.com/SAP/SapMachine,https://sourcegraph.com/github.com/SAP/SapMachine,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/SAP/SapMachine/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/timeplus-io/proton,https://sourcegraph.com/github.com/timeplus-io/proton,tests/config/top_level_domains/public_suffix_list.dat,https://sourcegraph.com/github.com/timeplus-io/proton/-/blob/tests/config/top_level_domains/public_suffix_list.dat,"[tests/config/top_level_domains/public_suffix_list.dat, [[31, 53]]]",
path,github.com/sleuthkit/autopsy,https://sourcegraph.com/github.com/sleuthkit/autopsy,Core/src/org/sleuthkit/autopsy/coreutils/public_suffix_list.dat,https://sourcegraph.com/github.com/sleuthkit/autopsy/-/blob/Core/src/org/sleuthkit/autopsy/coreutils/public_suffix_list.dat,"[Core/src/org/sleuthkit/autopsy/coreutils/public_suffix_list.dat, [[41, 63]]]",
path,github.com/JetBrains/JetBrainsRuntime,https://sourcegraph.com/github.com/JetBrains/JetBrainsRuntime,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/JetBrains/JetBrainsRuntime/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/openjdk/loom,https://sourcegraph.com/github.com/openjdk/loom,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/loom/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/nextcloud/mail,https://sourcegraph.com/github.com/nextcloud/mail,resources/public_suffix_list.dat,https://sourcegraph.com/github.com/nextcloud/mail/-/blob/resources/public_suffix_list.dat,"[resources/public_suffix_list.dat, [[10, 32]]]",
path,github.com/nextcloud/mail,https://sourcegraph.com/github.com/nextcloud/mail,resources/public_suffix_list.dat.license,https://sourcegraph.com/github.com/nextcloud/mail/-/blob/resources/public_suffix_list.dat.license,"[resources/public_suffix_list.dat.license, [[10, 32]]]",
path,github.com/panacloud-modern-global-apps/full-stack-serverless-cdk,https://sourcegraph.com/github.com/panacloud-modern-global-apps/full-stack-serverless-cdk,step15_eventbridge/Python/eventbridge_with_lambda/node_modules/@aws-cdk/aws-certificatemanager/suffixes/public_suffix_list.dat,https://sourcegraph.com/github.com/panacloud-modern-global-apps/full-stack-serverless-cdk/-/blob/step15_eventbridge/Python/eventbridge_with_lambda/node_modules/%40aws-cdk/aws-certificatemanager/suffixes/public_suffix_list.dat,"[step15_eventbridge/Python/eventbridge_with_lambda/node_modules/@aws-cdk/aws-certificatemanager/suffixes/public_suffix_list.dat, [[104, 126]]]",
path,github.com/PhantomBot/PhantomBot,https://sourcegraph.com/github.com/PhantomBot/PhantomBot,resources/java-runtime/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/PhantomBot/PhantomBot/-/blob/resources/java-runtime/lib/security/public_suffix_list.dat,"[resources/java-runtime/lib/security/public_suffix_list.dat, [[36, 58]]]",
path,github.com/PhantomBot/PhantomBot,https://sourcegraph.com/github.com/PhantomBot/PhantomBot,resources/java-runtime-arm32/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/PhantomBot/PhantomBot/-/blob/resources/java-runtime-arm32/lib/security/public_suffix_list.dat,"[resources/java-runtime-arm32/lib/security/public_suffix_list.dat, [[42, 64]]]",
path,github.com/PhantomBot/PhantomBot,https://sourcegraph.com/github.com/PhantomBot/PhantomBot,resources/java-runtime-arm64/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/PhantomBot/PhantomBot/-/blob/resources/java-runtime-arm64/lib/security/public_suffix_list.dat,"[resources/java-runtime-arm64/lib/security/public_suffix_list.dat, [[42, 64]]]",
path,github.com/PhantomBot/PhantomBot,https://sourcegraph.com/github.com/PhantomBot/PhantomBot,resources/java-runtime-linux/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/PhantomBot/PhantomBot/-/blob/resources/java-runtime-linux/lib/security/public_suffix_list.dat,"[resources/java-runtime-linux/lib/security/public_suffix_list.dat, [[42, 64]]]",
path,github.com/PhantomBot/PhantomBot,https://sourcegraph.com/github.com/PhantomBot/PhantomBot,resources/java-runtime-macos/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/PhantomBot/PhantomBot/-/blob/resources/java-runtime-macos/lib/security/public_suffix_list.dat,"[resources/java-runtime-macos/lib/security/public_suffix_list.dat, [[42, 64]]]",
path,github.com/certtools/intelmq,https://sourcegraph.com/github.com/certtools/intelmq,intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat,https://sourcegraph.com/github.com/certtools/intelmq/-/blob/intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat,"[intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat, [[41, 63]]]",
path,github.com/certtools/intelmq,https://sourcegraph.com/github.com/certtools/intelmq,intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license,https://sourcegraph.com/github.com/certtools/intelmq/-/blob/intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license,"[intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license, [[41, 63]]]",
path,github.com/virtualmin/virtualmin-gpl,https://sourcegraph.com/github.com/virtualmin/virtualmin-gpl,public_suffix_list.dat,https://sourcegraph.com/github.com/virtualmin/virtualmin-gpl/-/blob/public_suffix_list.dat,"[public_suffix_list.dat, [[0, 22]]]",
path,github.com/OpenIndiana/oi-userland,https://sourcegraph.com/github.com/OpenIndiana/oi-userland,components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat,https://sourcegraph.com/github.com/OpenIndiana/oi-userland/-/blob/components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat,"[components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat, [[43, 65]]]",
path,github.com/rockdaboot/wget2,https://sourcegraph.com/github.com/rockdaboot/wget2,unit-tests/files/public_suffix_list.dat,https://sourcegraph.com/github.com/rockdaboot/wget2/-/blob/unit-tests/files/public_suffix_list.dat,"[unit-tests/files/public_suffix_list.dat, [[17, 39]]]",
path,github.com/Jackarain/proxy,https://sourcegraph.com/github.com/Jackarain/proxy,third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat,https://sourcegraph.com/github.com/Jackarain/proxy/-/blob/third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat,"[third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat, [[47, 69]]]",
path,github.com/Tencent/TencentKona-17,https://sourcegraph.com/github.com/Tencent/TencentKona-17,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/Tencent/TencentKona-17/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
